Timestamp,Voltage Phase 1 (V),Current Phase 1 (A),Voltage Phase 2 (V),Current Phase 2 (A),Voltage Phase 3 (V),Current Phase 3 (A),Power Outage Duration (min)
1712930074,127,45.650672620509134,127,49.51080833551354,127,41.58749425703465,0
1712930974,127,53.28129779260194,127,52.961158418144024,127,51.49167542627172,0
1712931874,127,51.12392329835279,127,43.40561045246797,127,48.420477820866765,0
1712932774,127,50.20838757446051,127,53.86758700185701,127,50.65490852785331,0
1712933674,127,58.33579609230177,127,53.122236596252165,127,50.27280692352497,0
1712934574,127,52.26199709051848,127,58.07398189543013,127,44.36579572315733,0
1712935474,127,48.19957940714513,127,48.2515448777802,127,46.646207418677115,0
1712936374,127,45.21709995592687,127,52.989696030005575,127,47.71612803093562,0
1712937274,127,53.05547972942457,127,47.697731419707914,127,43.68990394761779,0
1712938174,127,55.9902363731912,127,58.99206040963658,127,51.12339427636792,0
1712939074,127,52.615426628185965,127,58.6838352195079,127,52.5432674413145,0
1712939974,127,55.82519423140007,127,53.565601582663014,127,56.59988451937905,0
1712940874,127,51.555547086523944,127,51.49466189771056,127,53.04336349669993,0
1712941774,127,43.25226822061731,127,45.63341830624693,127,56.805209229470975,0
1712942674,127,57.10327380448621,127,52.151870817974185,127,45.24004161373387,0
1712943574,127,56.013839303071364,127,50.39963132508161,127,44.14869423976977,0
1712944474,127,53.09771412126344,127,54.462445022783356,127,54.38057383062608,0
1712945374,127,48.452095439097725,127,47.401978804490795,127,43.46564178598153,0
1712946274,127,57.597994265935945,127,51.06430693578454,127,57.832489404443024,0
1712947174,127,48.705472995386295,127,58.557444939499746,127,40.89591900437331,0
1712948074,127,50.817472584240114,127,45.934414885834194,127,46.97322710182294,0
1712948974,127,43.36238097608292,127,46.779141925842694,127,59.544417176026045,0
1712949874,127,47.18227345149201,127,55.412362769901264,127,40.24044585849806,0
1712950774,127,62.20608079658264,127,49.91357457066358,127,54.56141013785808,0
1712951674,127,56.198292486861654,127,47.133162997164035,127,52.124447434344184,0
1712952574,127,48.64369992384038,127,46.5821622755408,127,42.312811950482384,0
1712953474,127,49.49312786028976,127,53.733328587090085,127,54.6459090508367,0
1712954374,127,51.147090038211424,127,52.07202938358487,127,51.54861912465649,0
1712955274,127,46.31271903061776,127,42.315400583883786,127,47.188725854174756,0
1712956174,127,42.00244438348716,127,54.12194965172057,127,62.45743101098829,0
1712957074,127,55.05927581765179,127,48.59381030283544,127,50.083532538014424,0
1712957974,127,55.76959834573072,127,46.995424817916415,127,50.664686335512016,0
1712958874,127,39.15012786331705,127,44.41720561752448,127,47.153159971718544,0
1712959774,127,53.18133350053259,127,46.161753851789996,127,53.092397416642925,0
1712960674,127,50.915806100778426,127,59.29675636497123,127,44.62242682537737,0
1712961574,127,39.903901445777066,127,37.81267771117071,127,49.25718245057105,0
1712962474,127,55.755757308054925,127,50.92661691699193,127,53.29230463085874,0
1712963374,127,49.75231949052413,127,51.186994247611985,127,42.4420983842923,0
1712964274,127,59.661851663320476,127,52.41211017010927,127,43.42108475507781,0
1712965174,127,40.181924686682336,127,52.665340919217776,127,49.45338391510242,0
1712966074,127,48.58408290272916,127,57.16871922704692,127,47.15691379825233,0
1712966974,127,45.75076768493392,127,53.62223248385532,127,53.02949173988123,0
1712967874,127,43.54870759553737,127,53.94716553233407,127,59.80456872157234,0
1712968774,127,48.32230095527969,127,46.96193907331112,127,46.363790594810794,0
1712969674,127,54.257043355861896,127,54.44208290092384,127,44.44338344294132,0
1712970574,127,55.68922182525779,127,56.37774639705265,127,51.472997058836846,0
1712971474,127,39.0716023676937,127,53.96188726497438,127,41.87479288584204,0
1712972374,127,53.69915358924062,127,55.07134553826088,127,54.79104050139608,0
1712973274,127,36.92314537119934,127,46.35934586123339,127,53.712492335949946,0
1712974174,127,49.58928019941768,127,42.37549063517846,127,47.8091047425766,0
1712975074,127,49.97304170565076,127,41.43957568980796,127,58.527931512434044,0
1712975974,127,54.05594931381239,127,50.74680456176468,127,46.322721592445816,0
1712976874,127,48.43516736333488,127,46.732918928273676,127,45.04387131502457,0
1712977774,127,50.74483190349294,127,55.516618004475745,127,49.049756007092675,0
1712978674,127,47.93868059668144,127,50.89310099412968,127,53.90840576488445,0
1712979574,127,47.37679798717241,127,43.09451651045964,127,54.727380917700884,0
1712980474,127,43.191544600271286,127,52.674938157266325,127,49.52020351296069,0
1712981374,127,45.517965582039764,127,56.93590717886957,127,54.98696530736051,0
1712982274,127,52.88233818694588,127,52.20000419242862,127,52.37735052240917,0
1712983174,127,45.08211332112712,127,47.19003144083675,127,41.79498390285215,0
1712984074,127,51.461413685211895,127,57.16552445534039,127,48.08144349268751,0
1712984974,127,51.18746296160665,127,47.33622416704505,127,47.644100785784175,0
1712985874,127,48.29957735408283,127,42.68397167969014,127,55.692991278537704,0
1712986774,127,49.974875851361766,127,54.857938485993984,127,51.51170611838827,0
1712987674,127,45.968821468705464,127,48.41544026040809,127,42.06567398631784,0
1712988574,127,53.94343542044278,127,50.6861238712818,127,46.07409737386548,0
1712989474,127,42.467148946903386,127,47.1179508172437,127,44.46355788985954,0
1712990374,127,50.67641265739081,127,44.73611191950495,127,60.26146712493584,0
1712991274,127,54.926544597130025,127,48.13579941032719,127,42.56882098663673,0
1712992174,127,49.44169311529312,127,40.20192322383423,127,55.30350624202891,0
1712993074,127,53.956489738193206,127,57.24322372298415,127,47.21672745567426,0
1712993974,127,54.027821747037414,127,56.9202047471758,127,47.821676518790035,0
1712994874,127,46.33079083859936,127,56.740565945697554,127,50.72738213202438,0
1712995774,127,52.1264894245451,127,49.55980089004017,127,43.75763263055997,0
1712996674,127,55.522986108948494,127,39.85307038532525,127,54.989879592444055,0
1712997574,127,48.60380765759202,127,49.06183774233801,127,47.33729602719562,0
1712998474,127,52.63425221358211,127,52.04372509451722,127,58.057492455875206,0
1712999374,127,49.079638802928855,127,49.08969444519459,127,48.231024096041054,0
1713000274,127,50.51965552892769,127,47.75509735300838,127,55.77633192357655,0
1713001174,127,56.85200071115056,127,40.38806943586752,127,43.555696406530544,0
1713002074,127,44.906082332603205,127,53.308081654134625,127,45.53980734542367,0
1713002974,127,52.7594469596315,127,56.856649841254544,127,53.85442719652058,0
1713003874,127,44.77590873080365,127,44.00047768363081,127,36.65969325716965,0
1713004774,127,52.45006037520213,127,43.72480512351554,127,50.21197182404057,0
1713005674,127,51.153940933321635,127,43.45112796469854,127,54.716963680775784,0
1713006574,127,44.820166670615386,127,47.029220195104955,127,44.08862145787544,0
1713007474,127,50.24519822895003,127,46.67678163845064,127,61.35029396227401,0
1713008374,127,46.78202970004057,127,50.93186910975246,127,48.59842620689662,0
1713009274,127,54.43329300964982,127,50.019545103592016,127,42.691143383198444,0
1713010174,127,50.99437966264613,127,52.19987459424772,127,43.60432347067374,0
1713011074,127,44.78603127075883,127,46.72196446360198,127,51.28577104250342,0
1713011974,127,48.21595363725977,127,38.738765707709845,127,46.198622475961606,0
1713012874,127,55.67577966006444,127,53.163405551332616,127,53.2693159298973,0
1713013774,127,49.71965750991522,127,60.86497959889478,127,49.65634611530455,0
1713014674,127,48.8434034992749,127,47.63826909453107,127,48.00656074714188,0
1713015574,127,53.91140304798893,127,39.57999970377128,127,44.0739092632696,0
1713016474,127,57.00388822740091,127,46.12118232234754,127,44.36209192925678,0
1713017374,127,49.1637579388656,127,46.25850719461002,127,51.464353646294775,0
1713018274,127,44.01834082564355,127,57.49550590345664,127,43.44534896607665,0
1713019174,127,49.58026707477536,127,50.279104080612434,127,51.23195988181981,0
1713020074,127,49.69696718956963,127,49.9711032530516,127,49.649988171250186,0
1713020974,127,56.52841758984806,127,49.37300622194096,127,54.81776602484029,0
1713021874,127,46.338675859345344,127,49.98790604361942,127,49.34914806953117,0
1713022774,127,55.00235509831205,127,47.06699056340689,127,46.5413873173808,0
1713023674,127,49.21959792822065,127,49.893983065327134,127,39.48824712259728,0
1713024574,127,45.70759605537866,127,55.550860164256335,127,48.727131128764825,0
1713025474,127,48.79187134012786,127,52.85122707422627,127,52.702676460070634,0
1713026374,127,58.696377159393265,127,53.156219013682396,127,47.798577006992275,0
1713027274,127,50.275182958378196,127,53.870521644319616,127,54.80834447134407,0
1713028174,127,45.48688071056929,127,53.348916264939085,127,58.83565791182581,0
1713029074,127,49.13289568787719,127,50.05655131181084,127,45.37268743677638,0
1713029974,127,44.69062991999729,127,50.057672380415845,127,53.9404618367838,0
1713030874,127,48.506285633406115,127,55.52825588204131,127,54.53901305313149,0
1713031774,127,48.16926492373963,127,53.650469104476834,127,49.35329565274042,0
1713032674,127,50.46474968021579,127,55.369292656315665,127,62.19341998267987,0
1713033574,127,43.01892316799455,127,48.348343903136026,127,55.80130035533235,0
1713034474,127,48.778794515665226,127,47.85318818457904,127,58.338445896240195,0
1713035374,127,49.69581763781333,127,53.93649034982242,127,48.45332049690746,0
1713036274,127,42.20681185460132,127,47.44449325498081,127,53.418830181836135,0
1713037174,127,50.9649113546685,127,46.01069450450082,127,60.319358011028655,0
1713038074,127,50.589476922491635,127,45.02319992247433,127,56.49756205868155,0
1713038974,127,54.58301436048135,127,47.20032853314821,127,53.270872142273866,0
1713039874,127,53.95273566801405,127,52.3117065733897,127,50.64927194836396,0
1713040774,127,41.159610097588335,127,48.38309696687897,127,49.73542733676772,0
1713041674,127,47.0831858216053,127,48.21877024757327,127,53.507535644699594,0
1713042574,127,47.506485602136934,127,41.5191400146485,127,46.87085759286019,0
1713043474,127,47.32208145047664,127,49.19054328536779,127,43.866198516068565,0
1713044374,127,48.44680943345877,127,45.61569796070127,127,53.89773589364671,0
1713045274,127,49.03230583871029,127,52.737842724366644,127,51.384059627224445,0
1713046174,127,43.577146691408046,127,49.78820234560807,127,58.34942172982308,0
1713047074,127,41.94574790314838,127,54.73923377187553,127,50.49323181643971,0
1713047974,127,42.446679125776484,127,52.867080951998744,127,55.017271990057885,0
1713048874,127,49.69504584295797,127,51.53582567328465,127,59.11196255647601,0
1713049774,127,46.97291125991922,127,59.14007670760008,127,58.2089415431802,0
1713050674,127,43.373533600343926,127,50.61770494710705,127,50.33466164226465,0
1713051574,127,56.46705212574265,127,55.84539483282135,127,57.55079709877983,0
1713052474,127,41.90338331133235,127,56.885778568439065,127,52.83958250833454,0
1713053374,127,40.80663537178563,127,56.56541295021721,127,44.46453912064132,0
1713054274,127,53.86479430799541,127,47.06959057506167,127,48.97080184667751,0
1713055174,127,52.21801998259574,127,48.95150804009052,127,42.73913628877108,0
1713056074,127,51.52901424972792,127,44.23740010168995,127,52.72177779950169,0
1713056974,127,43.7386509120545,127,50.69666771180646,127,51.82103949760098,0
1713057874,127,60.068586731841165,127,40.312012952903615,127,51.58080100198239,0
1713058774,127,43.69831890137475,127,52.39306455280169,127,49.43876117632385,0
1713059674,127,53.8459045203602,127,57.08092843162933,127,48.31268000936561,0
1713060574,127,49.933149297447045,127,54.52071142164275,127,47.35429428708488,0
1713061474,127,52.01582150039379,127,54.19429470390809,127,44.61906075291019,0
1713062374,127,42.375137278927994,127,50.87856456725618,127,54.38363129617246,0
1713063274,127,42.47516566854302,127,52.45546904660351,127,48.17303646717106,0
1713064174,127,49.14198228456169,127,55.15829527910654,127,50.70252266766047,0
1713065074,127,45.72457618557061,127,49.938725123358296,127,48.83188883986907,0
1713065974,127,48.59425160653787,127,55.89667636958095,127,46.7265605974049,0
1713066874,127,46.03443808555599,127,51.25226773449953,127,53.19456293008919,0
1713067774,127,49.33081279079273,127,43.84224185119666,127,50.543732145008114,0
1713068674,127,62.12127433060465,127,52.831566471599665,127,41.68890028104208,0
1713069574,127,45.24177249333043,127,50.467503461465974,127,52.70913521363246,0
1713070474,127,46.52163221644378,127,60.82086464687356,127,52.689262665184366,0
1713071374,127,51.66321933071925,127,56.284734231388,127,51.22809465579988,0
1713072274,127,40.17269498911705,127,48.028886430026276,127,46.803566608737235,0
1713073174,127,48.31346781301999,127,50.570143144877775,127,53.462535268466524,0
1713074074,127,46.13118326785581,127,46.17387120393321,127,49.611801291734004,0
1713074974,127,52.878351561221265,127,52.75516995758236,127,53.00146693039082,0
1713075874,127,55.547791316391255,127,48.195073722521684,127,55.600643151286704,0
1713076774,127,51.67272123270947,127,50.78948144000461,127,59.00722234372252,0
1713077674,127,48.406275732795095,127,46.168671829058965,127,57.325754433840885,0
1713078574,127,49.77570382981838,127,55.52649309583488,127,51.99238766002546,0
1713079474,127,41.237905376817125,127,51.40511480928775,127,53.12304605880327,0
1713080374,127,49.63726863704776,127,53.11675523667036,127,55.96087693474232,0
1713081274,127,57.35766110713388,127,53.959855222300625,127,45.776214494352416,0
1713082174,127,50.62072219273244,127,46.430481446444,127,47.69788604393797,0
1713083074,127,47.62159172281448,127,49.73300520827703,127,51.10939786504382,0
1713083974,127,60.419466571839195,127,51.23757507704824,127,58.91373022489189,0
1713084874,127,49.93255481034822,127,53.83985749977162,127,48.22254148202724,0
1713085774,127,50.18106014544283,127,46.41678293055263,127,53.46371249163231,0
1713086674,127,46.10433005436744,127,48.512893693228975,127,51.101680423204165,0
1713087574,127,52.17492084632281,127,52.6245176697071,127,47.63104768926818,0
1713088474,127,43.20339937637321,127,38.700121626638904,127,45.532594529960654,0
1713089374,127,0.0,127,0.0,127,0.0,60
1713090274,127,0.0,127,48.625489203602484,127,49.31423456874867,60
1713091174,127,0.0,127,58.158896845457214,127,48.61987129400589,60
1713092074,127,0.0,127,46.113832200181555,127,43.35810809659078,60
1713092974,127,42.99401400333061,127,52.31346438183086,127,61.90843202998003,60
1713093874,127,43.95507088643873,127,47.90566277437461,127,46.07339290623162,60
1713094774,127,39.17724288753115,127,55.722905950511965,127,45.24749101868679,60
1713095674,127,53.82061607462273,127,56.59744885219664,127,49.398376626770094,60
1713096574,127,44.72845226934684,127,36.20536237881236,127,53.29877708890727,60
1713097474,127,60.71702755673575,127,47.74561530581191,127,52.325537325910524,60
1713098374,127,48.06127991942528,127,46.966322159787886,127,57.68279444113229,60
1713099274,127,50.85578448404082,127,50.06781609288885,127,50.64260913938007,60
1713100174,127,50.61892551186092,127,41.936567112615094,127,49.1504686878189,60
1713101074,127,58.593955673516476,127,53.97638033006204,127,47.18906905126461,60
1713101974,127,50.969751365388795,127,56.301538012158765,127,51.66311573619436,60
1713102874,127,62.47997281224492,127,51.67436249609641,127,51.22042565586826,60
1713103774,127,44.59262728991226,127,41.643947062225024,127,55.147257522931184,60
1713104674,127,48.02223849889909,127,46.176090142243986,127,52.820007547456065,60
1713105574,127,46.93035346193973,127,53.52818306295608,127,51.2053616318464,60
1713106474,127,46.873677260274654,127,51.28797985386305,127,42.61750050305624,60
1713107374,127,52.1981525916672,127,47.43294768790444,127,49.81546739311857,60
1713108274,127,56.170322750384365,127,50.155469659202886,127,46.72689481110935,60
1713109174,127,54.93214558487063,127,49.77221299887362,127,56.016410547396745,60
1713110074,127,46.27068835652232,127,48.51077194006483,127,45.08882348702349,60
1713110974,127,43.39087382363459,127,50.81678409643491,127,46.875163816603546,60
1713111874,127,46.291437930833276,127,50.68111389873217,127,44.702752865349595,60
1713112774,127,49.59513030411336,127,47.37725909024154,127,59.19132924176931,60
1713113674,127,45.819642374873915,127,43.204210569549524,127,47.23253413623227,60
1713114574,127,50.773682849439055,127,45.6106936241472,127,47.22738430893811,60
1713115474,127,43.620554176380615,127,45.76362200983236,127,51.6974507026314,60
1713116374,127,54.433919692615305,127,51.985004054772894,127,54.81479821273158,60
1713117274,127,49.601365498454506,127,53.22421398037983,127,52.02335925417013,60
1713118174,127,49.89358503572395,127,37.8093372024266,127,49.17144727661744,60
1713119074,127,54.61177543528052,127,45.972554268140144,127,59.08829344946237,60
1713119974,127,54.132897342118206,127,57.59258846195322,127,58.817266349301704,60
1713120874,127,39.49660203321004,127,54.786562020945425,127,51.23937633834191,60
1713121774,127,55.91285916786305,127,54.892596699190044,127,47.134177861496134,60
1713122674,127,45.07776966786878,127,45.02906823274888,127,50.846540489455755,60
1713123574,127,45.34142861531806,127,45.2281841937444,127,46.93696737875266,60
1713124474,127,51.63237841641305,127,45.992152523786274,127,55.242731785692165,60
1713125374,127,46.09210738904111,127,56.837417296634534,127,44.892870016602224,60
1713126274,127,48.99542955573724,127,50.51276052928916,127,45.18195307905195,60
1713127174,127,46.32683684024496,127,51.234417499137805,127,47.669192004632485,60
1713128074,127,47.163674304012446,127,47.91613953948521,127,50.91401110402711,60
1713128974,127,45.80291320723296,127,58.3171057381896,127,40.58177199939999,60
1713129874,127,50.19535253592007,127,49.25607577524063,127,48.21912215275612,60
1713130774,127,42.993140031751565,127,53.09945360689506,127,41.64218083731096,60
1713131674,127,52.610060596536165,127,49.48629854584802,127,47.30502880337053,60
1713132574,127,43.60807085097316,127,46.3933983791678,127,38.24344421204117,60
1713133474,127,53.08586401052136,127,50.69047206099467,127,52.56270742321157,60
1713134374,127,43.994400625677876,127,47.01792505046397,127,52.9756764162047,60
1713135274,127,51.16953483426887,127,55.503157076806374,127,52.12367908005429,60
1713136174,127,51.686214732863675,127,50.69468235222015,127,57.02971856642598,60
1713137074,127,47.60823290130085,127,46.775406808400824,127,50.06575016906216,60
1713137974,127,49.81262001552325,127,48.781929293392785,127,54.397022082939756,60
1713138874,127,51.93631737963708,127,47.47872513392936,127,60.78850714844987,60
1713139774,127,47.15357165657973,127,52.94493191618123,127,45.74045017797563,60
1713140674,127,47.29689496390619,127,48.24370776731884,127,59.29602895714282,60
1713141574,127,50.535639237342984,127,50.940607482083834,127,42.806113252318234,60
1713142474,127,51.13923953030265,127,44.84914079842446,127,46.61901890041569,60
1713143374,127,52.219977885096995,127,47.64420440509339,127,57.567199350392016,60
1713144274,127,56.460355433767965,127,50.92525327246391,127,50.362174820111285,60
1713145174,127,49.09517786652992,127,51.619070518521724,127,52.35022189996489,60
1713146074,127,48.72836894369157,127,44.178893281482644,127,51.28364719848931,60
1713146974,127,50.884357409831125,127,46.62938910786329,127,49.727987095831786,60
1713147874,127,45.916203466108364,127,53.013315143623984,127,50.785836798285295,60
1713148774,127,50.92417956616599,127,53.62311912237071,127,60.95817068296739,60
1713149674,127,50.1976462113578,127,52.94265007771642,127,55.43118258697724,60
1713150574,127,49.533274227855536,127,54.487112713915174,127,56.273024546632456,60
1713151474,127,50.0620854839224,127,64.20883672313713,127,41.26374991794722,60
1713152374,127,46.136446386306346,127,44.17562325703631,127,55.744433418692545,60
1713153274,127,51.39203263791515,127,46.255860358718,127,53.99380808478413,60
1713154174,127,48.54199928550901,127,63.15028412017774,127,47.479526484417335,60
1713155074,127,55.445436529471266,127,44.96483982935981,127,52.69499302136052,60
1713155974,127,47.75048946743159,127,43.496850163101,127,39.749880607454486,60
1713156874,127,48.57381482857604,127,54.909353179109694,127,50.19602938420631,60
1713157774,127,42.9192063011925,127,57.053107719724885,127,52.12377435120151,60
1713158674,127,53.91113752296745,127,52.235565948565025,127,62.68457099012103,60
1713159574,127,50.90261996357471,127,45.996923050094125,127,55.39909810109826,60
1713160474,127,39.085663212228916,127,51.44155075980918,127,48.106317763884434,60
1713161374,127,56.41490605414579,127,50.23176135569285,127,46.22378679221768,60
1713162274,127,50.69580986457817,127,43.45914441073406,127,59.23707009911695,60
1713163174,127,48.85050028484218,127,53.44473091258676,127,46.853915744830374,60
1713164074,127,52.1980905614221,127,49.581765560324705,127,59.632773176569785,60
1713164974,127,42.64129229390128,127,47.93349346677304,127,47.45516582518324,60
1713165874,127,43.84474988629338,127,49.35717201896737,127,54.26818488542544,60
1713166774,127,46.36124158056976,127,49.93685444173688,127,52.27205799653118,60
1713167674,127,52.74905202546271,127,47.410118107903244,127,37.938191498170085,60
1713168574,127,47.765043513607516,127,60.34737695835407,127,45.302878406920286,60
1713169474,127,44.739379164809236,127,51.01848152940129,127,50.03565596047512,60
1713170374,127,46.56474798978731,127,49.922089978976544,127,49.17627573543623,60
1713171274,127,51.86242193494113,127,52.208898577497266,127,44.58519856578526,60
1713172174,127,53.47853293321687,127,48.899557357866954,127,46.807866468671044,60
1713173074,127,55.225228089325704,127,49.86232879815059,127,48.20017245173565,60
1713173974,127,48.68532012626131,127,52.643822087793026,127,50.91458864977556,60
1713174874,127,53.38415812036504,127,40.86827203692238,127,55.65190110654797,60
1713175774,127,49.57885260539055,127,52.773444313803914,127,56.986803233487095,60
1713176674,127,56.849237233874234,127,43.1346272350945,127,55.07559880221071,60
1713177574,127,51.32359727029689,127,55.15761290997227,127,42.10770688177992,60
1713178474,127,45.046183746619064,127,51.28363051185124,127,45.50186098547525,60
1713179374,127,48.06612296542587,127,57.048863639789325,127,61.14986956277129,60
1713180274,127,49.051907847165026,127,54.7623331321894,127,50.85104700390425,60
1713181174,127,54.69942406571212,127,52.66080952389352,127,43.80612707613494,60
1713182074,127,56.447160209817426,127,45.70896998047023,127,43.49601112702841,60
1713182974,127,55.99093546906683,127,48.31674959341413,127,54.20973726362051,60
1713183874,127,52.71686124499378,127,45.185061998066814,127,41.99522361420284,60
1713184774,127,58.78668651141576,127,53.46797654498507,127,57.32740185289424,60
1713185674,127,49.10130796732152,127,56.21878979470343,127,58.562847937452204,60
1713186574,127,48.75497751629029,127,48.65679819570653,127,50.465190726477076,60
1713187474,127,49.81219082373359,127,36.69989041142516,127,45.24543583154117,60
1713188374,127,51.40319681821122,127,51.4684034560318,127,51.28365669655675,60
1713189274,127,48.49287147334668,127,39.83356447598658,127,50.61521602002297,60
1713190174,127,51.06863544091331,127,45.462321399635286,127,51.76346136589968,60
1713191074,127,51.28179011078263,127,47.296117868646135,127,49.38163230553593,60
1713191974,127,54.18512214821502,127,51.46543638516008,127,45.34316420339704,60
1713192874,127,57.83580368664247,127,55.80775367322478,127,45.91619351003228,60
1713193774,127,46.40895144017246,127,46.83311985455414,127,52.92819689216822,60
1713194674,127,53.390442839327875,127,52.94515711069809,127,53.56179666996918,60
1713195574,127,43.5755220944917,127,47.19534846862662,127,40.442916844935596,60
1713196474,127,54.18945759164065,127,55.078586996265415,127,55.476567200423375,60
1713197374,127,47.99957922862387,127,51.671787389234396,127,51.931604919482304,60
1713198274,127,57.58334253187734,127,40.437656332551285,127,53.712101846034095,60
1713199174,127,48.30881266195043,127,48.24509101199972,127,53.151885184735356,60
1713200074,127,52.15541288048631,127,45.751473087509744,127,52.610689465221306,60
1713200974,127,52.02303104438864,127,58.25127890444706,127,51.24610416907377,60
1713201874,127,53.92079253313006,127,42.587899862293426,127,47.72727162960077,60
1713202774,127,45.13863082253414,127,49.74532609776467,127,58.53726745318173,60
1713203674,127,41.37290810802561,127,48.454991503858196,127,49.77310395509989,60
1713204574,127,47.470905588336485,127,56.93579882147134,127,55.60385736866883,60
1713205474,127,55.062135520048336,127,48.481298549886276,127,49.47295589762384,60
1713206374,127,52.618841799670356,127,50.714871658379636,127,45.90626001141409,60
1713207274,127,53.729153336228826,127,39.44816484017417,127,55.36411767292009,60
1713208174,127,58.656423563886804,127,51.79652412740559,127,54.38291472569744,60
1713209074,127,49.858803583223576,127,44.812987776330985,127,56.747653148840016,60
1713209974,127,45.600946349225524,127,61.07409737174656,127,48.23231810253203,60
1713210874,127,50.3174184191657,127,50.032234359108436,127,52.05123821881551,60
1713211774,127,47.11162121365207,127,48.35882348665538,127,56.061816395023655,60
1713212674,127,42.842928688104934,127,46.58804922702829,127,45.56768637604501,60
1713213574,127,49.4671553377069,127,50.33665065844618,127,48.962525448867325,60
1713214474,127,51.456079256659606,127,54.76739780054503,127,53.98931969331139,60
